"Time (s)","Sound pressure level (dB)"
5.552236397E2,-5.040036264E1
5.553299354E2,-4.920943601E1
5.554355062E2,-4.871412810E1
5.555415573E2,-5.030751639E1
5.556478157E2,-4.272300596E1
5.557535482E2,-4.810392964E1
5.558561971E2,-4.817024796E1
5.559570410E2,-4.880078469E1
5.560621640E2,-4.898736396E1
5.561641225E2,-4.723765090E1
5.562699342E2,-4.637668861E1
5.563729668E2,-4.352914341E1
5.564756086E2,-4.710335820E1
5.565776986E2,-4.898819824E1
5.566840010E2,-4.935549689E1
5.567896020E2,-4.702641461E1
5.568914250E2,-4.859029787E1
5.569976629E2,-5.016489249E1
5.571035816E2,-4.854580922E1
5.572063718E2,-4.869667707E1
5.573127584E2,-4.772345469E1
5.574190749E2,-4.856825277E1
5.575230435E2,-4.898937525E1
5.576255554E2,-4.866516231E1
5.577314611E2,-4.400315848E1
5.578368669E2,-4.226295246E1
5.579415810E2,-4.566384063E1
5.580454363E2,-4.622175502E1
5.581501707E2,-4.698777356E1
5.582564878E2,-4.857279476E1
5.583627539E2,-4.848460562E1
5.584654821E2,-4.961239482E1
5.585692192E2,-4.792928483E1
5.586739437E2,-4.910417704E1
5.587778046E2,-4.867625724E1
5.588839050E2,-4.951981248E1
5.589897915E2,-4.831057823E1
5.590944466E2,-4.957334444E1
5.592010470E2,-4.991062925E1
5.593064989E2,-5.182549077E1
5.594128330E2,-4.990204538E1
5.595193147E2,-4.785839048E1
5.596232495E2,-4.706569362E1
5.597295706E2,-4.990062529E1
5.598358784E2,-4.957454793E1
5.599407138E2,-4.882718221E1
5.600470229E2,-4.939069387E1
5.601529531E2,-4.907057721E1
5.602565755E2,-5.097554404E1
5.603600699E2,-5.047157846E1
5.604663080E2,-4.958473446E1
5.605706077E2,-3.829050283E1
5.606733281E2,-4.775503217E1
5.607796946E2,-4.930612784E1
5.608860533E2,-5.113552300E1
5.609899845E2,-4.835462795E1
5.610963108E2,-4.915809026E1
5.612026190E2,-5.017656170E1
5.613083880E2,-4.891981399E1
5.614146388E2,-4.826231998E1
5.615205899E2,-4.878435888E1
5.616234795E2,-4.984475482E1
5.617299855E2,-4.936878338E1
5.618363028E2,-4.905138103E1
5.619408635E2,-4.875300707E1
5.620448104E2,-4.953123802E1
5.621502168E2,-4.894151714E1
5.622536303E2,-5.156568792E1
5.623567289E2,-4.976603223E1
5.624629811E2,-4.935982089E1
5.625692852E2,-4.936774714E1
5.626734308E2,-4.949962757E1
5.627797691E2,-5.003053453E1
5.628833316E2,-4.769684688E1
5.629896560E2,-5.088790231E1
5.630959580E2,-4.894701708E1
5.631990668E2,-4.834542589E1
5.633005566E2,-4.732957500E1
5.634068139E2,-4.739214190E1
5.635130749E2,-4.837667241E1
5.636168517E2,-4.853576130E1
5.637231005E2,-5.015409947E1
5.638294741E2,-4.878431476E1
5.639333422E2,-4.948559522E1
5.640395972E2,-4.821514005E1
5.641410097E2,-4.763512151E1
5.642471945E2,-4.859623533E1
5.643500257E2,-4.813105868E1
5.644563959E2,-4.945773830E1
5.645627458E2,-4.787394291E1
5.646663022E2,-4.889093696E1
5.647678763E2,-5.046727461E1
5.648735744E2,-4.888964584E1
5.649755185E2,-4.768865677E1
5.650817871E2,-4.904085551E1
5.651833448E2,-4.821713659E1
5.652895541E2,-4.584738459E1
5.653911152E2,-4.787373763E1
5.654974560E2,-4.718711208E1
5.655999918E2,-4.828042767E1
5.657025712E2,-4.731470013E1
5.658070252E2,-4.856655345E1
5.659133598E2,-4.875600062E1
5.660166810E2,-4.578852593E1
5.661232866E2,-4.827978363E1
5.662246652E2,-4.937158152E1
5.663288410E2,-4.841695633E1
5.664333600E2,-4.816830825E1
5.665395987E2,-4.959201341E1
5.666412315E2,-4.989627346E1
5.667475436E2,-5.028563191E1
5.668499660E2,-5.045517718E1
5.669540198E2,-4.973920114E1
5.670570908E2,-4.814731145E1
5.671633847E2,-4.871939767E1
5.672664820E2,-4.804624468E1
5.673727196E2,-4.733466902E1
5.674790249E2,-4.876225465E1
5.675834560E2,-4.680322580E1
5.676897195E2,-4.962657410E1
5.677904953E2,-4.732530874E1
5.678968248E2,-4.881252366E1
5.679999185E2,-4.979585102E1
5.681050887E2,-4.876510291E1
5.682072012E2,-4.873867911E1
5.683125631E2,-4.860230731E1
5.684167425E2,-4.940367450E1
5.685195040E2,-4.936345461E1
5.686238860E2,-4.892662027E1
5.687299923E2,-4.780393102E1
5.688333985E2,-4.796790737E1
5.689396610E2,-4.909639119E1
5.690406247E2,-4.967748797E1
5.691471985E2,-5.030497951E1
5.692491202E2,-4.683750634E1
5.693542848E2,-4.990845208E1
5.694573308E2,-4.733746925E1
5.695636740E2,-4.651757138E1
5.696701095E2,-4.835858669E1
5.697738400E2,-4.935942447E1
5.698747355E2,-5.114183698E1
5.699787357E2,-4.962680882E1
5.700849777E2,-4.709442565E1
5.701906022E2,-4.417243361E1
5.702965881E2,-4.677737181E1
5.704028985E2,-4.874441367E1
5.705073575E2,-5.219887082E1
5.706101292E2,-4.974142546E1
5.707156418E2,-4.942764202E1
5.708210157E2,-4.781127616E1
5.709239815E2,-5.020994973E1
5.710248696E2,-4.905467336E1
5.711311708E2,-4.834504754E1
5.712378628E2,-4.836440970E1
5.713407999E2,-4.935544614E1
5.714470597E2,-4.733537271E1
5.715512341E2,-4.665865437E1
5.716574432E2,-5.007331401E1
5.717637819E2,-4.949285690E1
5.718701185E2,-4.672031974E1
5.719741390E2,-4.981027027E1
5.720804734E2,-4.835833085E1
5.721867340E2,-4.603446762E1
5.722908628E2,-4.769544947E1
5.723971096E2,-5.006752686E1
5.725016299E2,-4.795758689E1
5.726071699E2,-5.185158471E1
5.727136899E2,-5.116024336E1
5.728200831E2,-4.908223678E1
5.729242783E2,-4.971062820E1
5.730305092E2,-5.005517524E1
5.731353826E2,-4.872962309E1
5.732409643E2,-5.033966908E1
5.733437755E2,-4.942954413E1
5.734500747E2,-4.945315950E1
5.735547712E2,-4.960375762E1
5.736575975E2,-4.976538919E1
5.737638560E2,-4.918056168E1
5.738655413E2,-4.805332020E1
5.739713603E2,-4.702651149E1
5.740742772E2,-5.144144622E1
5.741805906E2,-4.945874030E1
5.742854407E2,-4.941911727E1
5.743909739E2,-4.637516708E1
5.744972441E2,-4.795408187E1
5.746036027E2,-4.965797375E1
5.747075682E2,-4.793912835E1
5.748136790E2,-4.710571642E1
5.749156050E2,-5.093491932E1
5.750207825E2,-4.899487213E1
5.751244269E2,-4.933980816E1
5.752308842E2,-4.904049888E1
5.753371133E2,-4.969200398E1
5.754411138E2,-5.108364740E1
5.755473309E2,-4.960038539E1
5.756491012E2,-4.863958959E1
5.757540330E2,-4.912343447E1
5.758577882E2,-4.765178554E1
5.759604577E2,-4.777636983E1
5.760627488E2,-4.776381043E1
5.761643511E2,-4.834574657E1
5.762687216E2,-4.678469971E1
5.763744915E2,-4.683827791E1
5.764789345E2,-4.856835378E1
5.765834442E2,-4.783845669E1
5.766880413E2,-4.252885080E1
5.767910689E2,-4.214765108E1
5.768927734E2,-4.643771290E1
5.769969562E2,-4.448996861E1
5.771027137E2,-4.884602975E1
5.772079075E2,-4.588901875E1
5.773124855E2,-4.612637728E1
5.774181652E2,-4.156467087E1
5.775241632E2,-4.038295474E1
5.776305532E2,-4.322523058E1
5.777349814E2,-4.638248804E1
5.778380519E2,-4.919471490E1
5.779411815E2,-4.772378541E1
5.780420642E2,-4.600274222E1
5.781476517E2,-4.876108574E1
5.782516958E2,-4.940310660E1
5.783579592E2,-4.575772519E1
5.784616773E2,-4.800237810E1
5.785681183E2,-4.715990382E1
5.786743178E2,-4.813848064E1
5.787807742E2,-4.751310180E1
5.788869963E2,-4.552066190E1
5.789913437E2,-4.873724742E1
5.790927114E2,-4.714584567E1
5.791990450E2,-4.969377410E1
5.793047194E2,-4.846901597E1
5.794080939E2,-4.792135045E1
5.795128323E2,-4.780303804E1
5.796192895E2,-4.919473129E1
5.797247457E2,-4.781339059E1
5.798310530E2,-4.967064741E1
5.799372185E2,-4.900950480E1
5.800414305E2,-5.051017037E1
5.801433963E2,-4.901731823E1
5.802491420E2,-4.956990553E1
5.803547035E2,-4.924269729E1
5.804581263E2,-4.985854086E1
5.805611795E2,-4.856553456E1
5.806678128E2,-4.837422986E1
5.807714190E2,-4.686821907E1
5.808776130E2,-4.722673638E1
5.809838326E2,-4.832482096E1
5.810892355E2,-4.961356159E1
5.811925053E2,-4.796822600E1
5.812981520E2,-4.747339785E1
5.814044751E2,-4.932889588E1
5.815081809E2,-4.879158805E1
5.816100810E2,-4.678189943E1
5.817117392E2,-4.995957537E1
5.818180535E2,-4.799245008E1
5.819213919E2,-5.076700915E1
5.820269474E2,-4.814236416E1
5.821282682E2,-4.881509050E1
5.822340580E2,-5.093959822E1
5.823380321E2,-4.967709966E1
5.824416680E2,-4.978733373E1
5.825479385E2,-4.817302870E1
5.826540362E2,-4.976087172E1
5.827583037E2,-4.794344989E1
5.828623967E2,-4.994741751E1
5.829655702E2,-4.759877872E1
5.830713375E2,-4.982561947E1
5.831750300E2,-5.102080190E1
5.832775013E2,-4.812950125E1
5.833813507E2,-4.845311232E1
5.834851025E2,-4.748715866E1
5.835912597E2,-4.895476372E1
5.836941241E2,-4.974295404E1
5.837950059E2,-4.850583115E1
5.838981552E2,-4.956078472E1
5.840019577E2,-5.095813550E1
5.841047685E2,-4.924210078E1
5.842084889E2,-4.780524442E1
5.843146940E2,-5.121790505E1
5.844213198E2,-4.856873950E1
5.845252152E2,-4.800614241E1
5.846270338E2,-4.716268622E1
5.847333011E2,-3.982152068E1
5.848380869E2,-4.110979943E1
5.849417580E2,-3.966884124E1
5.850479000E2,-3.978005932E1
5.851535597E2,-3.626722151E1
5.852585182E2,-3.624692601E1
5.853647677E2,-4.611441095E1
5.854688835E2,-4.100789049E1
5.855747700E2,-4.278488930E1
5.856811590E2,-4.703289273E1
5.857875137E2,-4.340617675E1
5.858918410E2,-4.448303431E1
5.859953900E2,-4.468719871E1
5.861016732E2,-4.266090011E1
5.862079732E2,-4.644753412E1
5.863092804E2,-4.769126304E1
5.864150372E2,-4.864473354E1
5.865215301E2,-4.829744100E1
5.866252690E2,-4.894392044E1
5.867266337E2,-4.718570575E1
5.868278565E2,-4.867172101E1
5.869323150E2,-4.815327685E1
5.870385240E2,-4.732143092E1
5.871419820E2,-4.931637535E1
5.872477171E2,-4.936979298E1
5.873539606E2,-4.828021076E1
5.874586850E2,-4.829865767E1
5.875622859E2,-4.914344917E1
5.876660065E2,-5.138825590E1
5.877717757E2,-4.906770295E1
5.878754003E2,-4.848245894E1
5.879781262E2,-4.774177344E1
5.880844963E2,-4.774971914E1
5.881907995E2,-4.941556101E1
5.882921461E2,-4.890075584E1
5.883984877E2,-4.775552690E1
5.885048782E2,-5.094500458E1
5.886088163E2,-4.768922353E1
5.887143333E2,-4.763332191E1
5.888206453E2,-4.714051096E1
5.889255350E2,-4.613795057E1
5.890318464E2,-4.686700154E1
5.891381566E2,-4.872017124E1
5.892421730E2,-3.726298883E1
5.893428877E2,-2.346155335E1
5.894492275E2,-2.201492870E1
5.895549231E2,-2.931139316E1
5.896588217E2,-2.632931886E1
5.897650997E2,-2.774844415E1
5.898694257E2,-3.524915854E1
5.899755156E2,-4.634618669E1
5.900818908E2,-5.143494093E1
5.901882133E2,-4.996028409E1
5.902922232E2,-4.923611597E1
5.903984986E2,-4.678549549E1
5.905047852E2,-4.810192298E1
5.906089221E2,-5.108952758E1
5.907152741E2,-5.040515775E1
5.908203447E2,-4.930341451E1
5.909255709E2,-4.889288434E1
5.910317034E2,-5.005020659E1
5.911360083E2,-4.709514737E1
5.912423151E2,-4.846210124E1
5.913486273E2,-4.965281816E1
5.914521105E2,-4.451271163E1
5.915577850E2,-4.511935280E1
5.916597415E2,-4.626482513E1
5.917660560E2,-4.478471424E1
5.918723016E2,-4.874187031E1
5.919756858E2,-4.974192685E1
5.920819840E2,-4.935384472E1
5.921882253E2,-5.007578199E1
5.922923679E2,-4.996672895E1
5.923985998E2,-4.797109932E1
5.925044229E2,-4.894269890E1
5.926090984E2,-4.830683994E1
5.927109745E2,-4.953253260E1
5.928148804E2,-4.965743640E1
5.929188740E2,-4.882541203E1
5.930252945E2,-4.825228556E1
5.931299874E2,-4.895077917E1
5.932330597E2,-5.034498662E1
5.933393428E2,-4.720137767E1
5.934425782E2,-4.288433658E1
5.935445101E2,-4.484761374E1
5.936505771E2,-4.406884985E1
5.937568633E2,-4.669881615E1
5.938591634E2,-4.051079845E1
5.939655083E2,-4.092070031E1
5.940718360E2,-4.436329671E1
5.941758277E2,-4.678761760E1
5.942819164E2,-4.928144668E1
5.943831235E2,-4.933741650E1
5.944851359E2,-4.926525046E1
5.945880300E2,-4.807044126E1
5.946924376E2,-4.889032101E1
5.947949170E2,-4.129734888E1
5.948971302E2,-4.482474521E1
5.950003612E2,-4.529231731E1
5.951063760E2,-4.060371465E1
5.952093126E2,-4.390572097E1
5.953156014E2,-4.894349304E1
5.954218828E2,-4.935095647E1
5.955273575E2,-4.837857144E1
5.956337156E2,-4.863269109E1
5.957400159E2,-4.913985635E1
5.958426686E2,-5.021899579E1
5.959489813E2,-5.019173099E1
5.960554444E2,-4.820931567E1
5.961592678E2,-4.941427916E1
5.962653690E2,-4.912526090E1
5.963716212E2,-5.101336705E1
5.964761443E2,-4.940543966E1
5.965818702E2,-5.025802424E1
5.966854986E2,-4.732176319E1
5.967897627E2,-3.785932948E1
5.968925997E2,-4.062731503E1
5.969934718E2,-4.134107489E1
5.970997189E2,-4.417999861E1
5.972060667E2,-4.541260419E1
5.973092585E2,-4.312224591E1
5.974149063E2,-4.405507914E1
5.975211891E2,-4.492245350E1
5.976259468E2,-4.435302077E1
5.977268642E2,-4.564809816E1
5.978330650E2,-4.835515180E1
5.979393561E2,-4.814367326E1
5.980427588E2,-4.633901524E1
5.981490515E2,-4.585547012E1
5.982553157E2,-4.914723188E1
5.983595028E2,-4.872009705E1
5.984657032E2,-4.841357796E1
5.985714255E2,-4.979736822E1
5.986761972E2,-4.922082009E1
5.987825089E2,-4.914870603E1
5.988838949E2,-4.899417222E1
5.989895259E2,-4.791344196E1
5.990928744E2,-4.806496891E1
5.991991146E2,-4.757862667E1
5.993053162E2,-4.785444879E1
5.994095841E2,-4.815728758E1
5.995159045E2,-5.113678582E1
5.996211781E2,-4.937015009E1
5.997262577E2,-4.717441687E1
5.998325164E2,-4.533794713E1
5.999382593E2,-3.774614894E1
6.000429438E2,-4.367364169E1
6.001492482E2,-4.238882819E1
6.002555547E2,-4.299321203E1
6.003596242E2,-4.287755026E1
6.004659616E2,-4.279948811E1
6.005724116E2,-4.457303634E1
6.006763140E2,-4.217961523E1
6.007825934E2,-4.598820303E1
6.008855367E2,-4.478688572E1
6.009900107E2,-4.358035293E1
6.010930323E2,-4.964719681E1
6.011994142E2,-4.960631144E1
6.013057238E2,-4.887269630E1
6.014097036E2,-4.847204437E1
6.015155695E2,-3.947193178E1
6.016219512E2,-3.973762889E1
6.017263896E2,-4.249134671E1
6.018326325E2,-4.718180521E1
6.019335315E2,-4.966222860E1
6.020397619E2,-5.025722653E1
6.021431510E2,-4.840222284E1
6.022494578E2,-4.985775936E1
6.023548950E2,-4.843088237E1
6.024598434E2,-5.118746653E1
6.025661477E2,-4.916306424E1
6.026719068E2,-4.930290048E1
6.027765012E2,-4.822597266E1
6.028826570E2,-5.053606905E1
6.029868898E2,-4.811500936E1
6.030926936E2,-4.827851685E1
6.031956102E2,-4.916944229E1
6.033016897E2,-4.572942322E1
6.034067368E2,-3.785880801E1
6.035098584E2,-3.701883352E1
6.036155468E2,-4.692925798E1
6.037171664E2,-4.677363557E1
6.038233765E2,-4.776103136E1
6.039265340E2,-4.976373956E1
6.040304469E2,-4.929413847E1
6.041347682E2,-4.875698410E1
6.042400241E2,-4.632889630E1
6.043456653E2,-4.938530648E1
6.044520552E2,-4.783211656E1
6.045566980E2,-4.741762606E1
6.046599615E2,-4.841003615E1
6.047662532E2,-4.687545460E1
6.048725969E2,-4.577424465E1
6.049777176E2,-4.969774193E1
6.050840468E2,-4.530690952E1
6.051899970E2,-4.858645896E1
6.052933698E2,-4.895646818E1
6.053997537E2,-4.957451651E1
6.055024161E2,-4.844317911E1
6.056067413E2,-4.871694333E1
6.057100409E2,-5.104084167E1
6.058125913E2,-4.172340229E1
6.059140435E2,-4.227846777E1
6.060189055E2,-4.101215817E1
6.061237243E2,-4.566170939E1
6.062267692E2,-4.036175801E1
6.063330067E2,-4.589547993E1
6.064393351E2,-4.502681841E1
6.065434357E2,-4.861461281E1
6.066488457E2,-4.719920321E1
6.067549112E2,-4.360060521E1
6.068601370E2,-4.640471827E1
6.069664306E2,-4.341667181E1
6.070724454E2,-4.811544557E1
6.071768235E2,-4.119846637E1
6.072775925E2,-3.890246987E1
6.073834825E2,-3.770326284E1
6.074888455E2,-3.819749666E1
6.075934644E2,-4.018651452E1
6.076994664E2,-4.395614437E1
6.078057434E2,-4.036256643E1
6.079100701E2,-4.162024450E1
6.080109849E2,-3.908872721E1
6.081141427E2,-3.945578406E1
6.082204782E2,-3.938174071E1
6.083263688E2,-4.654153555E1
6.084277287E2,-4.108052553E1
6.085338565E2,-4.001423988E1
6.086394412E2,-4.340553450E1
6.087435484E2,-4.326296647E1
6.088463592E2,-4.129101863E1
6.089525789E2,-4.268646582E1
6.090571280E2,-4.575591270E1
6.091603129E2,-4.760085655E1
6.092666249E2,-4.849936673E1
6.093729729E2,-5.013490609E1
6.094769770E2,-4.738216695E1
6.095833017E2,-5.034378856E1
6.096873886E2,-4.803342795E1
6.097936798E2,-5.030894967E1
6.098983936E2,-4.704084534E1
6.100047457E2,-4.745020073E1
6.101103975E2,-4.900324142E1
6.102166356E2,-4.815763911E1
6.103226420E2,-4.655500863E1
6.104271598E2,-4.961656284E1
6.105334872E2,-5.008578848E1
6.106376590E2,-4.999323093E1
6.107415677E2,-4.795560203E1
6.108437627E2,-4.745420180E1
6.109499685E2,-5.019717195E1
6.110523110E2,-4.852829880E1
6.111571376E2,-4.811808685E1
6.112604772E2,-4.710700177E1
6.113655158E2,-4.893828226E1
6.114718190E2,-4.983126557E1
6.115772404E2,-4.891212818E1
6.116833122E2,-4.739565352E1
6.117882322E2,-4.826583592E1
6.118938381E2,-4.969686120E1
6.119957146E2,-4.804839291E1
6.121004794E2,-4.837811629E1
6.122022452E2,-4.944029684E1
6.123070769E2,-4.999986127E1
6.124106293E2,-5.018723667E1
6.125170189E2,-5.012898347E1
6.126223142E2,-4.562994023E1
6.127272624E2,-4.182108293E1
6.128335336E2,-4.535441968E1
6.129385845E2,-4.170032326E1
6.130439043E2,-4.365580235E1
6.131475614E2,-4.488893167E1
6.132538102E2,-4.973793162E1
6.133561748E2,-4.798901961E1
6.134606598E2,-4.822674294E1
6.135669881E2,-4.322806342E1
6.136721765E2,-4.415060205E1
6.137773026E2,-4.786646624E1
6.138821767E2,-5.011764502E1
6.139879657E2,-4.867697308E1
6.140939931E2,-4.523812098E1
6.142002663E2,-4.613190022E1
6.143022010E2,-4.566704458E1
6.144068122E2,-4.782171277E1
6.145107009E2,-4.953391924E1
6.146142956E2,-3.834652507E1
6.147156475E2,-4.443090726E1
6.148223764E2,-4.638045786E1
6.149274324E2,-4.855035888E1
6.150337687E2,-4.484899258E1
6.151368730E2,-4.863109512E1
6.152415695E2,-4.711586779E1
6.153441032E2,-4.725648090E1
6.154488962E2,-4.941991882E1
6.155545063E2,-4.791927130E1
6.156603637E2,-4.448210409E1
6.157666652E2,-3.948388319E1
6.158712223E2,-4.779285831E1
6.159769668E2,-4.780678689E1
6.160814731E2,-4.858350304E1
6.161878167E2,-4.880538825E1
6.162941999E2,-4.843313899E1
6.164005497E2,-4.775503980E1
6.165033955E2,-4.638360684E1
6.166082297E2,-4.552275021E1
6.167108751E2,-4.488174368E1
6.168172185E2,-4.801446650E1
6.169234932E2,-4.884812152E1
6.170276031E2,-4.769940187E1
6.171338153E2,-4.852731631E1
6.172400190E2,-4.693752176E1
6.173442519E2,-4.755259028E1
6.174506319E2,-4.859171052E1
6.175529424E2,-4.941533256E1
6.176581546E2,-4.917547022E1
6.177608981E2,-4.721747594E1
6.178668853E2,-4.597395694E1
6.179731796E2,-4.840740101E1
6.180776067E2,-4.617667122E1
6.181836953E2,-4.500199675E1
6.182900284E2,-4.126588020E1
6.183943783E2,-4.196755244E1
6.185007929E2,-4.342723157E1
6.186071179E2,-4.392922760E1
6.187110217E2,-4.555581109E1
6.188172165E2,-4.500211467E1
6.189228042E2,-4.748661967E1
6.190276856E2,-4.786410170E1
6.191317246E2,-4.629130799E1
6.192377635E2,-4.324357542E1
6.193444485E2,-4.544771569E1
6.194461115E2,-5.106103360E1
6.195524977E2,-4.562134848E1
6.196581825E2,-4.566962180E1
6.197610794E2,-4.496137005E1
6.198674136E2,-5.031116739E1
6.199735270E2,-4.787527858E1
6.200777627E2,-4.859422652E1
6.201813346E2,-4.661820278E1
6.202877205E2,-4.928201040E1
6.203940717E2,-4.726622926E1
6.205003777E2,-4.951570819E1
6.206023389E2,-4.726435232E1
6.207084409E2,-4.746676621E1
6.208111897E2,-4.938787782E1
6.209139002E2,-4.750403055E1
6.210202311E2,-3.890097847E1
6.211251042E2,-3.850866410E1
6.212313237E2,-3.476707638E1
6.213376489E2,-3.582696212E1
6.214440408E2,-3.894117384E1
6.215465538E2,-4.073998943E1
6.216522322E2,-4.299949527E1
6.217580537E2,-4.760000723E1
6.218612736E2,-4.436981265E1
6.219678767E2,-4.744163159E1
6.220741580E2,-3.976870493E1
6.221779516E2,-4.759412618E1
6.222822627E2,-4.927642764E1
6.223871507E2,-4.546759139E1
6.224913984E2,-4.512631808E1
6.225947022E2,-4.511413177E1
6.227010384E2,-4.577502090E1
6.228074142E2,-4.756879015E1
6.229113492E2,-4.746544014E1
6.230139872E2,-4.649499790E1
6.231196898E2,-4.425098546E1
6.232250237E2,-4.704678699E1
6.233279760E2,-4.594588572E1
6.234288254E2,-4.904677142E1
6.235351072E2,-4.842422789E1
6.236407596E2,-4.928139375E1
6.237447271E2,-4.867579036E1
6.238510342E2,-4.855178834E1
6.239573762E2,-4.782317776E1
6.240614501E2,-4.986172667E1
6.241636968E2,-4.832700105E1
6.242694472E2,-4.791184840E1
6.243751360E2,-4.856486160E1
6.244781382E2,-4.777159726E1
6.245844779E2,-4.926915460E1
6.246867920E2,-4.941442419E1
6.247917292E2,-4.946692037E1
6.248948180E2,-4.990794922E1
6.250012143E2,-4.873966622E1
6.251059645E2,-4.638693450E1
6.252115160E2,-4.776592713E1
6.253179002E2,-5.101070060E1
6.254243531E2,-4.821144741E1
6.255281224E2,-4.608434509E1
6.256341554E2,-4.793795764E1
6.257356640E2,-4.920939229E1
6.258416142E2,-4.827104834E1
6.259448127E2,-4.582106185E1
6.260509691E2,-4.303269330E1
6.261571935E2,-4.604083508E1
6.262615901E2,-4.787907231E1
6.263679292E2,-4.537069570E1
6.264698554E2,-4.692829813E1
6.265748362E2,-4.899527846E1
6.266783386E2,-4.825129325E1
6.267801354E2,-4.955601614E1
6.268864480E2,-4.034311695E1
6.269919637E2,-4.850480935E1
6.270949920E2,-4.799710769E1
6.272013242E2,-4.804576882E1
6.273076806E2,-4.860944622E1
6.274117082E2,-4.915672477E1
6.275180616E2,-4.802403634E1
6.276244045E2,-4.879111868E1
6.277283927E2,-4.946612782E1
6.278347213E2,-5.199074554E1
6.279395333E2,-4.577888544E1
6.280454190E2,-4.460567799E1
6.281518437E2,-4.306359468E1
6.282581305E2,-4.428061811E1
6.283617507E2,-4.168429788E1
6.284655450E2,-4.676222059E1
6.285718982E2,-4.710679414E1
6.286779593E2,-4.412380442E1
6.287839892E2,-4.266523450E1
6.288896377E2,-4.477936623E1
6.289951342E2,-4.497929805E1
6.290991516E2,-4.695394263E1
6.292052045E2,-4.617961095E1
6.293114450E2,-4.882539088E1
6.294177505E2,-4.659932538E1
6.295234220E2,-4.709973545E1
6.296285119E2,-4.589037974E1
6.297347465E2,-4.677434610E1
6.298393047E2,-4.312860362E1
6.299451449E2,-4.780224728E1
6.300511777E2,-4.920358531E1
6.301575618E2,-4.868328417E1
6.302618827E2,-4.989731319E1
6.303682209E2,-4.905609070E1
6.304745007E2,-4.933329529E1
6.305785801E2,-4.901745324E1
6.306822770E2,-4.759057235E1
6.307886274E2,-4.841218191E1
6.308948483E2,-4.884475782E1
6.310011968E2,-4.788912409E1
6.311074943E2,-4.860770355E1
6.312119071E2,-4.946546351E1
6.313180674E2,-4.599012254E1
6.314245035E2,-4.848700161E1
6.315286310E2,-4.880556371E1
6.316348685E2,-4.892502478E1
6.317372305E2,-4.064077638E1
6.318415710E2,-5.072511455E1
6.319453657E2,-5.016850228E1
6.320472805E2,-4.982772488E1
6.321530054E2,-4.589040184E1
6.322592622E2,-4.179659851E1
6.323621186E2,-4.375710078E1
6.324683559E2,-4.709095476E1
6.325722174E2,-4.859511938E1
6.326782931E2,-4.873213563E1
6.327846525E2,-4.547623243E1
6.328910328E2,-4.800998597E1
6.329954587E2,-4.825185851E1
6.330995762E2,-4.906815733E1
6.332022773E2,-4.996405626E1
6.333086827E2,-4.816345180E1
6.334121697E2,-4.748109487E1
6.335185701E2,-4.723341042E1
6.336223543E2,-4.761936133E1
6.337283766E2,-4.961338464E1
6.338319126E2,-4.935290284E1
6.339377355E2,-4.742130015E1
6.340422970E2,-4.133786290E1
6.341454126E2,-4.882549572E1
6.342497550E2,-4.771570242E1
6.343561257E2,-4.960622083E1
6.344623264E2,-4.901625405E1
6.345685918E2,-4.776069831E1
6.346748349E2,-4.689432331E1
6.347788938E2,-4.895904182E1
6.348851687E2,-4.878696070E1
6.349914592E2,-4.922898097E1
6.350955992E2,-4.846050973E1
6.352019146E2,-4.733835903E1
6.353065227E2,-3.722251273E1
6.354123125E2,-4.585305894E1
6.355186250E2,-4.807095424E1
6.356249640E2,-4.710227532E1
6.357290164E2,-3.900222719E1
6.358353293E2,-4.071401573E1
6.359398180E2,-3.923602389E1
6.360457231E2,-4.716939705E1
6.361519786E2,-4.143819003E1
6.362581744E2,-4.386360494E1
6.363624835E2,-4.120027543E1
6.364687979E2,-4.052657054E1
6.365749711E2,-3.931057722E1
6.366789822E2,-4.368009827E1
6.367822095E2,-4.684519764E1
6.368885217E2,-4.937179584E1
6.369927958E2,-4.822103218E1
6.370957549E2,-4.669682019E1
6.372020807E2,-4.835825843E1
6.373064195E2,-4.775987167E1
6.374125065E2,-4.716167176E1
6.375188207E2,-4.712655088E1
6.376251527E2,-4.871631204E1
6.377292278E2,-4.708301820E1
6.378355490E2,-4.580999156E1
6.379415163E2,-5.007690593E1
6.380458733E2,-4.783458974E1
6.381489026E2,-4.974022282E1
6.382552442E2,-4.887482799E1
6.383593480E2,-4.660893691E1
6.384625393E2,-4.854292274E1
6.385644476E2,-4.897045816E1
6.386707524E2,-4.102901186E1
6.387760203E2,-4.109147623E1
6.388792553E2,-4.376021099E1
6.389839460E2,-4.276275580E1
6.390903003E2,-4.415864312E1
6.391959130E2,-3.900789834E1
6.393023441E2,-3.919884049E1
6.394087961E2,-4.276524514E1
6.395124984E2,-4.587698568E1
6.396134446E2,-4.226020154E1
6.397188483E2,-4.276663413E1
6.398212352E2,-4.261471204E1
6.399260195E2,-4.070710363E1
6.400292255E2,-4.225284067E1
6.401300887E2,-4.842156470E1
6.402357722E2,-4.324150396E1
6.403415943E2,-4.187000507E1
6.404460634E2,-4.184917039E1
6.405479240E2,-4.160678627E1
6.406509903E2,-4.289030529E1
6.407567183E2,-4.674783889E1
6.408626784E2,-4.654352585E1
6.409640751E2,-4.793472771E1
6.410700340E2,-4.677870871E1
6.411760387E2,-3.758056418E1
6.412794728E2,-2.662473066E1
