"Time (s)","Sound pressure level (dB)"
8.553794991E2,-5.368529056E1
8.554822888E2,-4.906835015E1
8.555886268E2,-5.289725836E1
8.556950242E2,-5.034413228E1
8.557979105E2,-5.304315906E1
8.559035759E2,-5.461111451E1
8.560099072E2,-4.829035663E1
8.561128119E2,-5.052813868E1
8.562191804E2,-5.223511567E1
8.563255338E2,-5.198055313E1
8.564293904E2,-5.196246659E1
8.565357007E2,-5.281496407E1
8.566377102E2,-5.528820820E1
8.567437583E2,-5.115114933E1
8.568461739E2,-5.102167732E1
8.569492653E2,-5.421926266E1
8.570555639E2,-5.117155225E1
8.571572264E2,-5.001314986E1
8.572629215E2,-5.359182343E1
8.573692178E2,-5.415965298E1
8.574755219E2,-4.977881489E1
8.575795331E2,-4.653700517E1
8.576858871E2,-4.725899742E1
8.577922415E2,-4.829068444E1
8.578962630E2,-4.011880704E1
8.580020035E2,-4.877965399E1
8.581083285E2,-5.116859328E1
8.582130804E2,-5.307593806E1
8.583150981E2,-5.049219427E1
8.584214008E2,-5.368580522E1
8.585267395E2,-5.294515027E1
8.586295636E2,-5.311781247E1
8.587359051E2,-5.290453492E1
8.588415201E2,-5.291995627E1
8.589463209E2,-5.419184356E1
8.590528043E2,-5.557273459E1
8.591548516E2,-5.144125166E1
8.592609674E2,-5.163679873E1
8.593630048E2,-4.885042148E1
8.594693038E2,-3.963999893E1
8.595756342E2,-4.274036573E1
8.596797502E2,-4.710393712E1
8.597849953E2,-4.889357957E1
8.598913044E2,-4.921285929E1
8.599963752E2,-5.404655676E1
8.601026742E2,-5.438650468E1
8.602067706E2,-5.394009687E1
8.603130734E2,-5.463149490E1
8.604167231E2,-5.493879827E1
8.605194433E2,-5.494896895E1
8.606257850E2,-5.077469303E1
8.607298011E2,-5.020812183E1
8.608364681E2,-5.203315008E1
8.609421288E2,-5.231322928E1
8.610464994E2,-5.179208557E1
8.611531086E2,-4.966582543E1
8.612567520E2,-5.217116505E1
8.613631367E2,-5.211270709E1
8.614666223E2,-5.287081151E1
8.615728548E2,-4.932392077E1
8.616767150E2,-4.982991619E1
8.617798494E2,-5.070987227E1
8.618861465E2,-4.256809789E1
8.619925679E2,-4.044317874E1
8.620965396E2,-4.735361314E1
8.622022940E2,-4.585397999E1
8.623066684E2,-4.321020391E1
8.624128207E2,-4.287888537E1
8.625166769E2,-4.059934128E1
8.626197477E2,-4.380735062E1
8.627256040E2,-5.062646420E1
8.628299537E2,-5.047877322E1
8.629361116E2,-3.988742675E1
8.630381367E2,-3.865747062E1
8.631444952E2,-4.028953643E1
8.632467381E2,-4.538179156E1
8.633485910E2,-3.786599110E1
8.634549840E2,-3.602529877E1
8.635613525E2,-4.518318770E1
8.636633643E2,-4.954976243E1
8.637672735E2,-5.042512603E1
8.638735318E2,-4.644926824E1
8.639756627E2,-4.304333620E1
8.640800327E2,-3.924621564E1
8.641864958E2,-4.479886559E1
8.642898535E2,-4.645089586E1
8.643955637E2,-4.600206394E1
8.644999648E2,-4.527834232E1
8.646062723E2,-4.892951021E1
8.647099817E2,-4.983421923E1
8.648134588E2,-5.201569680E1
8.649198073E2,-4.917934155E1
8.650261385E2,-5.177667736E1
8.651302898E2,-5.217922797E1
8.652336036E2,-5.461960695E1
8.653366383E2,-5.261586399E1
8.654429097E2,-5.151297900E1
8.655466337E2,-5.399170572E1
8.656475469E2,-5.120531995E1
8.657538333E2,-5.164582354E1
8.658601360E2,-5.180391553E1
8.659634838E2,-5.019311762E1
8.660697615E2,-5.108461349E1
8.661760558E2,-5.287200469E1
8.662801989E2,-5.082432896E1
8.663865275E2,-5.040448475E1
8.664929081E2,-4.921293933E1
8.665968646E2,-4.755646755E1
8.667031590E2,-5.020727414E1
8.668094424E2,-4.768412869E1
8.669135555E2,-4.093956902E1
8.670178501E2,-4.299781954E1
8.671236883E2,-4.367674970E1
8.672297045E2,-4.391049039E1
8.673321837E2,-4.374661698E1
8.674379691E2,-4.162344390E1
8.675443525E2,-4.259472577E1
8.676480472E2,-4.452029577E1
8.677536377E2,-4.479151983E1
8.678599265E2,-4.927925047E1
8.679636854E2,-5.274754962E1
8.680700169E2,-5.185862238E1
8.681763326E2,-5.372330443E1
8.682804367E2,-5.535024106E1
8.683867610E2,-5.173327679E1
8.684908890E2,-5.247123849E1
8.685970680E2,-5.042268367E1
8.687014045E2,-5.020337823E1
8.688076339E2,-5.121002244E1
8.689137432E2,-5.316538506E1
8.690165325E2,-5.350513141E1
8.691201470E2,-5.348185979E1
8.692265269E2,-5.612390388E1
8.693304286E2,-5.457430810E1
8.694367162E2,-5.290527628E1
8.695428827E2,-5.094729863E1
8.696471073E2,-5.178015790E1
8.697534202E2,-5.089307110E1
8.698597589E2,-5.075896567E1
8.699636704E2,-5.291573775E1
8.700646380E2,-5.226848804E1
8.701710773E2,-5.331486401E1
8.702775635E2,-5.387501565E1
8.703805211E2,-5.247438331E1
8.704820110E2,-4.954847311E1
8.705883422E2,-4.844157669E1
8.706904770E2,-4.139917639E1
8.707923986E2,-4.474920671E1
8.708972503E2,-3.832535053E1
8.709996916E2,-4.242388506E1
8.711030393E2,-4.014400935E1
8.712064723E2,-4.469675326E1
8.713128453E2,-4.405769121E1
8.714181148E2,-4.766049721E1
8.715204157E2,-5.090800288E1
8.716266818E2,-4.969678912E1
8.717304423E2,-5.279870752E1
8.718313567E2,-5.347744282E1
8.719376327E2,-5.137841972E1
8.720438413E2,-5.378106389E1
8.721473350E2,-5.352064926E1
8.722510312E2,-5.539975059E1
8.723567766E2,-5.292834050E1
8.724627941E2,-5.275352754E1
8.725647502E2,-4.933103028E1
8.726666628E2,-3.822255013E1
8.727728847E2,-3.964259050E1
8.728789021E2,-3.826438350E1
8.729806883E2,-4.489029643E1
8.730871065E2,-4.316207039E1
8.731890430E2,-4.612895685E1
8.732951431E2,-4.334041162E1
8.733974329E2,-4.144430456E1
8.735026333E2,-3.951460269E1
8.736077859E2,-4.381761304E1
8.737140936E2,-4.530693732E1
8.738204319E2,-3.919610736E1
8.739266633E2,-3.878398670E1
8.740307156E2,-3.882671649E1
8.741352182E2,-4.090904892E1
8.742409489E2,-3.596429544E1
8.743469215E2,-3.734960971E1
8.744482533E2,-3.822473518E1
8.745536870E2,-3.802475642E1
8.746599687E2,-3.838639590E1
8.747641814E2,-4.639651851E1
8.748701682E2,-4.892454773E1
8.749764426E2,-5.117186219E1
8.750807936E2,-4.996900057E1
8.751817064E2,-5.056652055E1
8.752838956E2,-5.109073157E1
8.753855868E2,-5.166500374E1
8.754899804E2,-5.029018751E1
8.755963975E2,-5.335211027E1
8.756984021E2,-5.112995777E1
8.758044799E2,-5.153746076E1
8.759108639E2,-5.369719439E1
8.760143108E2,-5.083221649E1
8.761201419E2,-5.246674889E1
8.762260333E2,-4.843424650E1
8.763309807E2,-5.341556278E1
8.764334270E2,-4.836317283E1
8.765394827E2,-4.746862734E1
8.766458656E2,-4.831146140E1
8.767475986E2,-4.856946947E1
8.768526697E2,-5.061295854E1
8.769589790E2,-5.389803289E1
8.770643093E2,-5.404884954E1
8.771686243E2,-5.332686499E1
8.772747778E2,-5.325909561E1
8.773810503E2,-5.435017870E1
8.774873313E2,-5.208223306E1
8.775900262E2,-5.157498877E1
8.776953669E2,-4.750454558E1
8.777977195E2,-5.358710005E1
8.779040551E2,-5.261348079E1
8.780104463E2,-5.119540985E1
8.781144288E2,-5.230175619E1
8.782196360E2,-5.252071271E1
8.783259910E2,-5.222665863E1
8.784311475E2,-5.146485266E1
8.785374135E2,-4.886159320E1
8.786436631E2,-4.793695200E1
8.787478384E2,-4.731399003E1
8.788500187E2,-4.841315714E1
8.789563445E2,-4.489745228E1
8.790609988E2,-4.979458750E1
8.791645546E2,-5.026737497E1
8.792669599E2,-4.905360367E1
8.793725988E2,-5.297814359E1
8.794739026E2,-5.245401532E1
8.795776293E2,-5.022613916E1
8.796812307E2,-5.385531458E1
8.797875137E2,-4.835195875E1
8.798937316E2,-5.507451316E1
8.799979250E2,-5.051086889E1
8.801043632E2,-5.167018745E1
8.802108593E2,-5.240953859E1
8.803146039E2,-5.104845087E1
8.804209252E2,-5.299890462E1
8.805272047E2,-5.086839494E1
8.806312412E2,-5.289750481E1
8.807375150E2,-5.355060140E1
8.808431792E2,-5.217612318E1
8.809479412E2,-5.192599337E1
8.810533275E2,-5.273689158E1
8.811596864E2,-5.292019516E1
8.812646524E2,-5.384829001E1
8.813709876E2,-5.253124850E1
8.814772716E2,-5.321319889E1
8.815813346E2,-5.433321709E1
8.816827150E2,-5.182327629E1
8.817853484E2,-5.323512195E1
8.818917084E2,-5.070909721E1
8.819979935E2,-5.215900711E1
8.821022195E2,-5.136091540E1
8.822064850E2,-5.249044836E1
8.823091884E2,-5.329324384E1
8.824146790E2,-5.222288556E1
8.825155583E2,-5.293764889E1
8.826218441E2,-5.193038087E1
8.827232995E2,-5.361087184E1
8.828296195E2,-5.309929728E1
8.829313957E2,-5.266223565E1
8.830322039E2,-5.405751913E1
8.831385279E2,-5.215565074E1
8.832443155E2,-5.201872804E1
8.833481081E2,-4.681401276E1
8.834495456E2,-4.750629892E1
8.835555378E2,-4.729027523E1
8.836618251E2,-4.145473195E1
8.837647630E2,-4.084236911E1
8.838656228E2,-4.181062665E1
8.839721196E2,-4.953358561E1
8.840766859E2,-4.743684436E1
8.841814214E2,-5.314821919E1
8.842855940E2,-4.520402678E1
8.843914032E2,-4.709994959E1
8.844978130E2,-4.695174553E1
8.846040960E2,-4.960030020E1
8.847065126E2,-5.327632390E1
8.848105999E2,-5.192042296E1
8.849149497E2,-5.365365298E1
8.850213621E2,-5.275275437E1
8.851266864E2,-5.142740528E1
8.852317242E2,-5.361947645E1
8.853365956E2,-5.041371174E1
8.854422356E2,-4.962836267E1
8.855481695E2,-5.217957615E1
8.856538057E2,-5.082782613E1
8.857566362E2,-5.369193380E1
8.858629375E2,-5.236644869E1
8.859667311E2,-5.395801856E1
8.860731477E2,-5.452718753E1
8.861766571E2,-5.428567375E1
8.862817246E2,-5.093029030E1
8.863880687E2,-5.165100711E1
8.864920979E2,-4.698249813E1
8.865982801E2,-4.470240752E1
8.866991928E2,-4.705336618E1
8.868050760E2,-5.097018767E1
8.869113550E2,-5.123933525E1
8.870151274E2,-5.236244141E1
8.871215308E2,-5.435359339E1
8.872279181E2,-5.572491311E1
8.873317493E2,-5.321801014E1
8.874345102E2,-5.037010865E1
8.875401278E2,-4.593326574E1
8.876463793E2,-4.642616284E1
8.877484975E2,-4.813263265E1
8.878548881E2,-5.190665631E1
8.879602840E2,-4.470297404E1
8.880652278E2,-4.415681129E1
8.881699284E2,-4.439283437E1
8.882763541E2,-5.194701597E1
8.883818627E2,-5.211491554E1
8.884882162E2,-5.091792382E1
8.885946057E2,-5.332896531E1
8.886985300E2,-5.466472478E1
8.888049580E2,-5.377190497E1
8.889059937E2,-4.875562617E1
8.890119806E2,-4.481117952E1
8.891153142E2,-4.817287433E1
8.892216549E2,-4.498601746E1
8.893279948E2,-4.973031097E1
8.894318791E2,-4.654356286E1
8.895381342E2,-4.841789298E1
8.896443878E2,-4.742809096E1
8.897486028E2,-4.432652140E1
8.898549437E2,-4.705685231E1
8.899612527E2,-5.265916165E1
8.900653880E2,-5.209623468E1
8.901718032E2,-5.090760343E1
8.902781100E2,-5.393786329E1
8.903820608E2,-5.314083951E1
8.904884035E2,-5.264977951E1
8.905947480E2,-4.893761878E1
8.906987002E2,-4.638115763E1
8.908014006E2,-4.635699428E1
8.909053116E2,-4.956845354E1
8.910116186E2,-5.083679893E1
8.911154203E2,-5.003886480E1
8.912217128E2,-4.712045455E1
8.913280172E2,-4.969619115E1
8.914320694E2,-5.531445224E1
8.915383321E2,-5.177844612E1
8.916424648E2,-5.356079113E1
8.917482780E2,-5.269181351E1
8.918496895E2,-5.160744465E1
8.919555369E2,-5.097433252E1
8.920618108E2,-4.674604943E1
8.921655382E2,-4.471231174E1
8.922718789E2,-4.192186796E1
8.923780492E2,-5.015273557E1
8.924821855E2,-5.400568565E1
8.925884874E2,-3.598281032E1
8.926948560E2,-3.628878623E1
8.927987254E2,-3.949272776E1
8.929009056E2,-5.140619835E1
8.930072307E2,-5.254252661E1
8.931129388E2,-5.231988414E1
8.932156443E2,-5.241762160E1
8.933218418E2,-5.463022898E1
8.934276527E2,-5.211315208E1
8.935322018E2,-4.113280645E1
8.936389930E2,-4.501129753E1
8.937453281E2,-4.988851173E1
8.938487732E2,-4.797559124E1
8.939497027E2,-3.588613588E1
8.940560530E2,-3.618403796E1
8.941624692E2,-3.838134478E1
8.942656809E2,-4.499692203E1
8.943720920E2,-4.456878021E1
8.944779312E2,-4.097877231E1
8.945823431E2,-4.389714787E1
8.946886664E2,-4.662761749E1
8.947950301E2,-5.221227576E1
8.948991071E2,-5.108716287E1
8.950055424E2,-5.451965004E1
8.951089733E2,-4.992418964E1
8.952152554E2,-5.149271066E1
8.953178689E2,-4.980493061E1
8.954236337E2,-5.269811756E1
8.955299345E2,-5.210363772E1
8.956324276E2,-5.019961919E1
8.957346440E2,-5.432274934E1
8.958365090E2,-5.153643605E1
8.959420677E2,-4.442485505E1
8.960484485E2,-4.341356326E1
8.961498849E2,-4.103827265E1
8.962520263E2,-3.966560739E1
8.963583384E2,-4.060520858E1
8.964646985E2,-3.556553396E1
8.965666330E2,-3.589935383E1
8.966681870E2,-4.691550366E1
8.967725397E2,-5.226979758E1
8.968778227E2,-5.432711745E1
8.969825217E2,-5.341242962E1
8.970888245E2,-5.426927811E1
8.971951435E2,-4.723930337E1
8.973007379E2,-5.073509837E1
8.974024320E2,-5.341400716E1
8.975080138E2,-4.244702569E1
8.976129756E2,-4.368427009E1
8.977159038E2,-4.546919297E1
8.978221800E2,-4.864931720E1
8.979284429E2,-4.470467198E1
8.980326494E2,-4.296968919E1
8.981390414E2,-4.677820924E1
8.982454134E2,-4.928114964E1
8.983492560E2,-4.599454647E1
8.984555032E2,-4.127628169E1
8.985618294E2,-4.245059681E1
8.986659465E2,-4.151459287E1
8.987684034E2,-4.564646460E1
8.988733891E2,-4.267951026E1
8.989796398E2,-4.732999786E1
8.990826597E2,-5.005026472E1
8.991880837E2,-5.141211387E1
8.992950680E2,-5.428637858E1
8.993993480E2,-5.079180235E1
8.995053824E2,-5.109752422E1
8.996116560E2,-5.066994451E1
8.997161102E2,-5.125169924E1
8.998223932E2,-5.211141544E1
8.999242207E2,-5.329795844E1
9.000263902E2,-5.420522517E1
9.001323310E2,-5.389190286E1
9.002384378E2,-5.509166525E1
9.003447260E2,-4.936513404E1
9.004494258E2,-5.316099281E1
9.005557443E2,-5.176214327E1
9.006619922E2,-5.184127560E1
9.007660950E2,-5.049820423E1
9.008722705E2,-5.303108067E1
9.009744571E2,-5.162692273E1
9.010808209E2,-5.103016641E1
9.011828315E2,-4.801162231E1
9.012871973E2,-5.280019322E1
9.013934998E2,-5.165427730E1
9.014995240E2,-5.464308365E1
9.016058624E2,-5.557246623E1
9.017122048E2,-5.259613443E1
9.018161958E2,-5.065278968E1
9.019180711E2,-5.221608669E1
9.020200221E2,-5.020178334E1
9.021265018E2,-5.428050143E1
9.022324453E2,-5.376754901E1
9.023387142E2,-5.486869061E1
9.024399433E2,-5.010951587E1
9.025416133E2,-5.401320670E1
9.026472614E2,-5.109835270E1
9.027495990E2,-5.525921384E1
9.028559280E2,-5.415812869E1
9.029622170E2,-5.275094573E1
9.030661920E2,-5.309466765E1
9.031670901E2,-5.240845689E1
9.032733809E2,-5.375969177E1
9.033796887E2,-5.461878058E1
9.034829780E2,-5.541320674E1
9.035852971E2,-5.401805449E1
9.036888789E2,-5.316138322E1
9.037951865E2,-5.447581634E1
9.038997436E2,-5.173590118E1
9.040032964E2,-5.486922892E1
9.041082438E2,-5.478631300E1
9.042130804E2,-5.371302387E1
9.043163885E2,-5.439831338E1
9.044227184E2,-5.547524866E1
9.045267871E2,-5.597686931E1
9.046325875E2,-5.327823640E1
9.047375651E2,-4.759888000E1
9.048438038E2,-4.965690139E1
9.049497502E2,-5.436957501E1
9.050560113E2,-5.178349340E1
9.051622508E2,-5.187094922E1
9.052665056E2,-5.010941316E1
9.053686115E2,-5.259251963E1
9.054748367E2,-5.244486990E1
9.055811380E2,-5.304191222E1
9.056831640E2,-5.301730569E1
9.057892950E2,-5.224479592E1
9.058916905E2,-5.274464952E1
9.059980756E2,-5.265550483E1
9.060998645E2,-5.108495416E1
9.062062211E2,-5.451995526E1
9.063125572E2,-5.433289653E1
9.064165919E2,-5.158333697E1
9.065220020E2,-5.217041401E1
9.066251809E2,-5.240378771E1
9.067315352E2,-5.178256772E1
9.068332502E2,-5.200253388E1
9.069349654E2,-5.346460271E1
9.070367284E2,-5.414012193E1
9.071422929E2,-5.392856480E1
9.072485402E2,-4.751920132E1
9.073499581E2,-5.032677755E1
9.074535959E2,-5.070886378E1
9.075592510E2,-5.037679628E1
9.076655032E2,-5.339766168E1
9.077674330E2,-5.424500205E1
9.078691709E2,-5.070173620E1
9.079700181E2,-5.294761413E1
9.080766054E2,-5.044681101E1
9.081828761E2,-5.072814095E1
9.082891502E2,-5.370971068E1
9.083954392E2,-5.215298918E1
9.084999149E2,-5.353122637E1
9.086055578E2,-5.431931449E1
9.087118835E2,-5.037165172E1
9.088167391E2,-5.079215835E1
9.089181007E2,-5.393992448E1
9.090241191E2,-5.346449355E1
9.091303992E2,-5.411018080E1
9.092333145E2,-5.388333336E1
9.093342221E2,-5.444888735E1
9.094405280E2,-5.313743670E1
9.095468111E2,-5.082228838E1
9.096501960E2,-4.994876265E1
9.097565128E2,-5.164427260E1
9.098602817E2,-5.135772111E1
9.099668617E2,-5.007179067E1
9.100733016E2,-5.069613343E1
9.101796033E2,-4.951218706E1
9.102855381E2,-4.935277803E1
9.103917951E2,-5.376597420E1
9.104981078E2,-5.383447869E1
9.106001955E2,-5.324990531E1
9.107064791E2,-5.132754984E1
9.108128008E2,-5.297030099E1
9.109168843E2,-4.977268840E1
9.110188145E2,-5.280485769E1
9.111251137E2,-5.250389239E1
9.112273184E2,-5.025938984E1
9.113329089E2,-5.049930877E1
9.114343481E2,-5.010614921E1
9.115392118E2,-5.347928731E1
9.116454562E2,-5.060320369E1
9.117503173E2,-5.051470249E1
9.118566142E2,-5.460460160E1
9.119630357E2,-5.146158672E1
9.120668316E2,-4.834631596E1
9.121699055E2,-5.394065744E1
9.122761387E2,-5.524054119E1
9.123809713E2,-5.577294971E1
9.124836724E2,-5.177395210E1
9.125899714E2,-4.940248284E1
9.126929513E2,-4.527758375E1
9.127977692E2,-4.681688531E1
9.129004394E2,-4.907609485E1
9.130068153E2,-4.785178685E1
9.131129924E2,-4.918596522E1
9.132171104E2,-4.942564203E1
9.133215160E2,-5.292660348E1
9.134278431E2,-5.420568751E1
9.135337469E2,-5.486563091E1
9.136392641E2,-4.918899840E1
9.137457167E2,-5.292182429E1
9.138505260E2,-5.158932228E1
9.139564931E2,-4.724125604E1
9.140598939E2,-5.333440994E1
9.141660979E2,-5.491989218E1
9.142679034E2,-5.253802013E1
9.143703606E2,-5.334360652E1
9.144766699E2,-5.014783223E1
9.145829488E2,-5.059848474E1
9.146846262E2,-5.268274947E1
9.147908781E2,-5.390357953E1
9.148954021E2,-5.436836218E1
9.150005510E2,-4.493360152E1
9.151068565E2,-3.404684473E1
9.152129948E2,-3.678265374E1
9.153172317E2,-3.980158521E1
9.154188092E2,-4.386322550E1
9.155250897E2,-4.250829987E1
9.156313877E2,-3.522442206E1
9.157339175E2,-3.993234525E1
9.158398337E2,-3.771374158E1
9.159412144E2,-3.469120745E1
9.160476305E2,-4.834497607E1
9.161506466E2,-5.418321945E1
9.162569586E2,-5.182413723E1
9.163589371E2,-4.048447000E1
9.164633881E2,-4.610427130E1
9.165672935E2,-4.240750278E1
9.166732553E2,-4.291447611E1
9.167795477E2,-4.122475604E1
9.168839872E2,-4.238621519E1
9.169902637E2,-4.282615888E1
9.170932905E2,-4.057561239E1
9.171996463E2,-4.415712256E1
9.173014811E2,-5.472336807E1
9.174077709E2,-3.802346894E1
9.175130400E2,-3.880825056E1
9.176173889E2,-4.304537724E1
9.177233522E2,-5.323050966E1
9.178274959E2,-4.878981191E1
9.179336323E2,-5.420217228E1
9.180400274E2,-5.356610892E1
9.181433226E2,-5.511613818E1
9.182493240E2,-5.507858241E1
9.183508084E2,-4.075371820E1
9.184564690E2,-4.408740270E1
9.185627617E2,-4.055442564E1
9.186674659E2,-4.912930945E1
9.187737181E2,-5.351666620E1
9.188796481E2,-5.297993444E1
9.189842120E2,-5.470473140E1
9.190906486E2,-4.977554349E1
9.191946806E2,-4.646388643E1
9.193008642E2,-4.616216602E1
9.194028885E2,-3.907446945E1
9.195072118E2,-4.383482167E1
9.196130989E2,-3.964874523E1
9.197176014E2,-4.591485665E1
9.198238488E2,-4.831724542E1
9.199300033E2,-3.980749011E1
9.200343065E2,-3.970123675E1
9.201406607E2,-4.375610281E1
9.202431884E2,-5.254737960E1
9.203494383E2,-4.591038954E1
9.204508045E2,-5.041494698E1
9.205517117E2,-4.560756358E1
9.206579668E2,-4.546075430E1
9.207642848E2,-4.503343124E1
9.208675862E2,-4.848651514E1
9.209736889E2,-3.894427832E1
9.210800872E2,-3.917343084E1
9.211843966E2,-4.129372462E1
9.212908784E2,-4.607031802E1
9.213971172E2,-5.161914074E1
9.215009037E2,-4.870864577E1
9.216018042E2,-4.970445499E1
9.217080709E2,-4.750522536E1
9.218129672E2,-5.135929203E1
9.219177838E2,-4.399786098E1
9.220241635E2,-4.846877156E1
9.221304733E2,-5.559601437E1
9.222343104E2,-4.942161916E1
9.223351745E2,-5.275742541E1
9.224370195E2,-5.560975444E1
9.225409671E2,-5.622123106E1
9.226465864E2,-5.543860796E1
9.227511190E2,-5.560346714E1
9.228565580E2,-5.309310250E1
9.229629336E2,-5.516591814E1
9.230678055E2,-5.498324363E1
9.231741327E2,-5.406707429E1
9.232804431E2,-5.503108587E1
9.233845059E2,-5.291945212E1
9.234908331E2,-5.428368959E1
9.235949255E2,-5.324411232E1
9.237007700E2,-3.915041440E1
9.238071114E2,-4.056957617E1
9.239130483E2,-4.111805146E1
9.240178340E2,-5.391997069E1
9.241235401E2,-3.924037453E1
9.242292880E2,-4.178558360E1
9.243345715E2,-4.140434969E1
9.244409016E2,-4.069413924E1
9.245471955E2,-4.317956592E1
9.246512556E2,-4.548131601E1
9.247562810E2,-4.416799692E1
9.248623137E2,-4.771079606E1
9.249679743E2,-4.992550494E1
9.250742354E2,-5.482389622E1
9.251803906E2,-5.495019954E1
9.252846772E2,-5.404107609E1
9.253910440E2,-5.573516281E1
9.254973511E2,-5.430693243E1
9.256013464E2,-5.407834956E1
9.257032955E2,-5.455144770E1
9.258095364E2,-5.378062813E1
9.259125647E2,-4.212265151E1
9.260180423E2,-4.213785863E1
9.261242945E2,-4.155112956E1
9.262309310E2,-4.891270472E1
9.263347064E2,-5.225506224E1
9.264412832E2,-4.919401880E1
9.265469610E2,-4.549873276E1
9.266513927E2,-4.418023987E1
9.267565148E2,-4.644849876E1
9.268627708E2,-5.104038924E1
9.269681050E2,-4.908364835E1
9.270720295E2,-4.224463599E1
9.271782941E2,-4.216043726E1
9.272843467E2,-4.184470368E1
9.273870615E2,-5.411782303E1
9.274928370E2,-4.657804481E1
9.275991827E2,-4.375349539E1
9.277014916E2,-4.409601389E1
9.278077725E2,-4.433588770E1
9.279129192E2,-5.130344377E1
9.280182018E2,-4.755828093E1
9.281245603E2,-4.594183909E1
9.282285986E2,-4.665997972E1
9.283348598E2,-4.616561763E1
9.284411615E2,-5.006343797E1
9.285464534E2,-4.926826374E1
9.286515385E2,-5.011761892E1
9.287578119E2,-5.154148466E1
9.288634955E2,-5.394317003E1
9.289682616E2,-5.156211246E1
9.290746044E2,-5.396633035E1
9.291808586E2,-5.405421828E1
9.292868596E2,-5.564947061E1
9.293899505E2,-5.435116519E1
9.294963633E2,-5.602557847E1
9.296016788E2,-5.560683870E1
9.297079425E2,-5.353474992E1
9.298129712E2,-5.434500591E1
9.299184219E2,-5.456544166E1
9.300201400E2,-5.466882840E1
9.301251423E2,-5.380811595E1
9.302314358E2,-5.644186509E1
9.303350220E2,-5.360276209E1
9.304395741E2,-5.316956357E1
9.305459434E2,-5.634328779E1
9.306517055E2,-5.527824605E1
9.307579662E2,-5.154631124E1
9.308609409E2,-5.299780102E1
9.309667675E2,-5.178459893E1
9.310684893E2,-5.297277633E1
9.311748387E2,-4.913939159E1
9.312810804E2,-4.719913635E1
9.313851082E2,-4.712732429E1
9.314914311E2,-4.722173377E1
9.315976790E2,-4.741425715E1
9.317018005E2,-4.792257073E1
9.318081620E2,-4.853600610E1
9.319129352E2,-4.846477363E1
9.320184948E2,-4.964397022E1
9.321241864E2,-5.110670325E1
9.322287155E2,-5.343930619E1
9.323306103E2,-5.184869117E1
9.324352305E2,-5.356391197E1
9.325363873E2,-5.447990791E1
9.326420325E2,-5.625809330E1
9.327440207E2,-5.551318473E1
9.328503776E2,-5.324189194E1
9.329519002E2,-4.805091012E1
9.330560043E2,-4.867241963E1
9.331622513E2,-4.896737364E1
9.332681717E2,-4.872212142E1
9.333745154E2,-5.057701538E1
9.334807555E2,-4.492695786E1
9.335852708E2,-4.694841502E1
9.336915061E2,-4.593371193E1
9.337973506E2,-5.084629912E1
9.339028222E2,-4.771829653E1
9.340092529E2,-4.788983553E1
9.341129813E2,-4.992742737E1
9.342185680E2,-5.475871082E1
9.343194403E2,-5.513883394E1
9.344257817E2,-5.318505286E1
9.345320812E2,-5.519783681E1
9.346353542E2,-5.396577279E1
9.347413605E2,-5.474224236E1
9.348476500E2,-5.189872719E1
9.349520545E2,-4.984790866E1
9.350581150E2,-5.332322604E1
9.351644059E2,-4.498592378E1
9.352687617E2,-4.492241261E1
9.353707010E2,-4.728314520E1
9.354757746E2,-4.737034017E1
9.355814572E2,-5.032381754E1
9.356854598E2,-4.700534856E1
9.357918187E2,-4.563695332E1
9.358982191E2,-4.769535464E1
9.360021290E2,-5.255020010E1
9.361084953E2,-4.940128909E1
9.362130365E2,-5.008483100E1
9.363189131E2,-5.263091310E1
9.364252683E2,-5.344853871E1
9.365284558E2,-5.264818268E1
9.366347088E2,-5.149334076E1
9.367362896E2,-5.315430329E1
9.368426244E2,-4.785276798E1
9.369462602E2,-5.395800689E1
9.370522143E2,-5.512969034E1
9.371585452E2,-5.650704920E1
9.372648629E2,-5.291026576E1
9.373689055E2,-5.654141757E1
9.374703655E2,-5.647052901E1
9.375761750E2,-5.626848420E1
9.376782286E2,-5.402193401E1
9.377845285E2,-5.475819302E1
9.378865065E2,-5.483858710E1
9.379899713E2,-5.433980739E1
9.380931548E2,-5.240721938E1
9.381989295E2,-5.226135902E1
9.383023137E2,-4.943895609E1
9.384086330E2,-5.084841442E1
9.385130764E2,-5.113107389E1
9.386189887E2,-5.297245818E1
9.387231339E2,-5.075646599E1
9.388289394E2,-4.959979904E1
9.389352418E2,-5.154703998E1
9.390415160E2,-5.608398417E1
9.391477926E2,-5.539241332E1
9.392523656E2,-5.617765423E1
9.393587157E2,-5.335704005E1
9.394650721E2,-5.418615891E1
9.395690477E2,-5.737457836E1
9.396753154E2,-5.521959468E1
9.397816285E2,-4.922938244E1
9.398858222E2,-4.723472162E1
9.399922666E2,-4.915116356E1
9.400984586E2,-5.267775202E1
9.402024779E2,-5.482095319E1
9.403088330E2,-4.669874870E1
9.404130004E2,-4.943603363E1
9.405192031E2,-5.184553370E1
9.406257430E2,-5.185218500E1
9.407284907E2,-5.459366470E1
9.408342755E2,-4.837466795E1
9.409358460E2,-5.149746535E1
9.410421207E2,-5.517385405E1
9.411484286E2,-4.877841565E1
9.412525498E2,-5.108229949E1
9.413586998E2,-4.731784274E1
9.414618829E2,-4.862863582E1
